reach,d0,d1,d2,d3,d4,nUp,u0,u1,u2,u3,u4,area,upArea
28770,28787,-1.0,-1.0,-1.0,-1.0,2,28753,28752,-1,-1,-1.0,28.44382562437116,115.71577198354284
28769,28785,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.103916293879614,46.103916293879614
28768,28785,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,37.41196181678463,37.41196181678463
28767,28783,-1.0,-1.0,-1.0,-1.0,2,28751,28750,-1,-1,-1.0,7.544815733780007,187.33563825627743
28766,28783,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.336186808170854,25.336186808170854
28765,28781,-1.0,-1.0,-1.0,-1.0,2,28749,28748,-1,-1,-1.0,4.371717433713207,36504.58560428817
28764,28781,-1.0,-1.0,-1.0,-1.0,2,28747,28746,-1,-1,-1.0,4.410723802283756,161.1951508478263
28763,28779,-1.0,-1.0,-1.0,-1.0,2,28745,28744,-1,-1,-1.0,59.173495472322884,572.5270361723225
28762,28779,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,59.82356495509792,59.82356495509792
28761,28777,-1.0,-1.0,-1.0,-1.0,2,28743,28742,-1,-1,-1.0,63.326570496349106,6653.787405099182
28760,28777,-1.0,-1.0,-1.0,-1.0,2,28741,28740,-1,-1,-1.0,34.814866722775164,687.9428680410915
28759,28775,-1.0,-1.0,-1.0,-1.0,2,28739,28738,-1,-1,-1.0,50.20767124947964,1285948.3177851115
28758,28775,-1.0,-1.0,-1.0,-1.0,2,28737,28736,-1,-1,-1.0,39.84225546655061,592.8154079532579
28757,28773,-1.0,-1.0,-1.0,-1.0,2,28735,28734,-1,-1,-1.0,65.54370885444338,430.54466154201174
28756,28773,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,39.79005708399449,39.79005708399449
28755,28771,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,128.31281122135042,128.31281122135042
28754,28771,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,63.99563402560318,63.99563402560318
28753,28770,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,52.174405427673655,52.174405427673655
28752,28770,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,35.09754093149804,35.09754093149804
28751,28767,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,137.05666976887508,137.05666976887508
28750,28767,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,42.73415275362237,42.73415275362237
28749,28765,-1.0,-1.0,-1.0,-1.0,2,28733,28732,-1,-1,-1.0,53.486297077969205,36436.30095407891
28748,28765,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,63.91293277554593,63.91293277554593
28747,28764,-1.0,-1.0,-1.0,-1.0,2,28731,28730,-1,-1,-1.0,14.46300776564825,121.84568577552677
28746,28764,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.938741270015804,34.938741270015804
28745,28763,-1.0,-1.0,-1.0,-1.0,2,28729,28728,-1,-1,-1.0,52.76777325322035,339.7797030384416
28744,28763,-1.0,-1.0,-1.0,-1.0,2,28727,28726,-1,-1,-1.0,1.1145798788157328,173.57383766155792
28743,28761,-1.0,-1.0,-1.0,-1.0,2,28725,28724,-1,-1,-1.0,50.9863621392921,4631.58283253926
28742,28761,-1.0,-1.0,-1.0,-1.0,2,28723,28722,-1,-1,-1.0,40.84835964382908,1958.878002063573
28741,28760,-1.0,-1.0,-1.0,-1.0,2,28721,28720,-1,-1,-1.0,36.13073379870112,533.095995905227
28740,28760,-1.0,-1.0,-1.0,-1.0,2,28719,28718,-1,-1,-1.0,37.173749452039225,120.03200541308931
28739,28759,-1.0,-1.0,-1.0,-1.0,2,28717,28716,-1,-1,-1.0,16.48395070632024,1285864.3294132978
28738,28759,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.78070056413741,33.78070056413741
28737,28758,-1.0,-1.0,-1.0,-1.0,2,28715,28714,-1,-1,-1.0,39.56261805710915,469.6771445882926
28736,28758,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,83.29600789841477,83.29600789841477
28735,28757,-1.0,-1.0,-1.0,-1.0,2,28713,28712,-1,-1,-1.0,48.98101973145616,339.03034452540686
28734,28757,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.97060816216148,25.97060816216148
28733,28749,-1.0,-1.0,-1.0,-1.0,2,28711,28710,-1,-1,-1.0,0.2430814040404032,36347.50971050183
28732,28749,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,35.30494649911482,35.30494649911482
28731,28747,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,64.84627726987212,64.84627726987212
28730,28747,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,42.53640074000639,42.53640074000639
28729,28745,-1.0,-1.0,-1.0,-1.0,2,28709,28708,-1,-1,-1.0,13.415990326402154,261.9471393369826
28728,28745,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.064790448238664,25.064790448238664
28727,28744,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,99.11657935402808,99.11657935402808
28726,28744,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,73.34267842871411,73.34267842871411
28725,28743,-1.0,-1.0,-1.0,-1.0,2,28707,28706,-1,-1,-1.0,27.67265309804005,4540.04268162986
28724,28743,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,40.55378877010715,40.55378877010715
28723,28742,-1.0,-1.0,-1.0,-1.0,2,28705,28704,-1,-1,-1.0,58.571874451149036,1884.4235742747974
28722,28742,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.606068144946065,33.606068144946065
28721,28741,-1.0,-1.0,-1.0,-1.0,2,28703,28702,-1,-1,-1.0,63.16955055313629,390.22282655320186
28720,28741,-1.0,-1.0,-1.0,-1.0,2,28701,28700,-1,-1,-1.0,0.2779264209690438,106.742435553324
28719,28740,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,53.525825814387424,53.525825814387424
28718,28740,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.332430146662674,29.332430146662674
28717,28739,-1.0,-1.0,-1.0,-1.0,2,28699,28698,-1,-1,-1.0,3.696475291311755,1285710.4436892716
28716,28739,-1.0,-1.0,-1.0,-1.0,2,28697,28696,-1,-1,-1.0,51.79092006273554,137.40177331991785
28715,28737,-1.0,-1.0,-1.0,-1.0,2,28695,28694,-1,-1,-1.0,8.103764163719894,376.44725930967127
28714,28737,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,53.66726722151218,53.66726722151218
28713,28735,-1.0,-1.0,-1.0,-1.0,2,28693,28692,-1,-1,-1.0,63.69048921656695,245.90494409435533
28712,28735,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,44.14438069959545,44.14438069959545
28711,28733,-1.0,-1.0,-1.0,-1.0,2,28691,28690,-1,-1,-1.0,30.584066002891607,36318.983338310674
28710,28733,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.283290787110023,28.283290787110023
28709,28729,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,151.0517457520616,151.0517457520616
28708,28729,-1.0,-1.0,-1.0,-1.0,2,28689,28688,-1,-1,-1.0,5.642229214243853,97.47940325851887
28707,28725,-1.0,-1.0,-1.0,-1.0,2,28687,28686,-1,-1,-1.0,70.91172704353264,4458.657804046932
28706,28725,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,53.71222448488776,53.71222448488776
28705,28723,-1.0,-1.0,-1.0,-1.0,2,28685,28684,-1,-1,-1.0,120.55529023472694,1542.602429048779
28704,28723,-1.0,-1.0,-1.0,-1.0,2,28683,28682,-1,-1,-1.0,66.55466050980182,283.2492707748697
28703,28721,-1.0,-1.0,-1.0,-1.0,2,28681,28680,-1,-1,-1.0,33.487731039273854,260.62847412506
28702,28721,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,66.42480187500557,66.42480187500557
28701,28720,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,69.57750096339244,69.57750096339244
28700,28720,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,36.887008168962545,36.887008168962545
28699,28717,-1.0,-1.0,-1.0,-1.0,2,28679,28678,-1,-1,-1.0,0.19416357610329496,1285603.9545379549
28698,28717,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,102.79267602540516,102.79267602540516
28697,28716,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,56.2274993875027,56.2274993875027
28696,28716,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.38335386967961,29.38335386967961
28695,28715,-1.0,-1.0,-1.0,-1.0,2,28677,28676,-1,-1,-1.0,50.97150650085864,333.2953843062812
28694,28715,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,35.04811083967017,35.04811083967017
28693,28713,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,134.7390865675492,134.7390865675492
28692,28713,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,47.47536831023913,47.47536831023913
28691,28711,-1.0,-1.0,-1.0,-1.0,2,28675,28674,-1,-1,-1.0,82.07999617281541,36174.11578673065
28690,28711,-1.0,-1.0,-1.0,-1.0,2,28673,28672,-1,-1,-1.0,4.93411254666205,114.28348557713824
28689,28708,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,54.88372672647434,54.88372672647434
28688,28708,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,36.95344731780065,36.95344731780065
28687,28707,-1.0,-1.0,-1.0,-1.0,2,28671,28670,-1,-1,-1.0,23.32349655251891,3635.998014039369
28686,28707,-1.0,-1.0,-1.0,-1.0,2,28669,28668,-1,-1,-1.0,73.59538015314223,751.7480629640311
28685,28705,-1.0,-1.0,-1.0,-1.0,2,28667,28666,-1,-1,-1.0,59.98983441555361,1356.170886480321
28684,28705,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,65.87625233373079,65.87625233373079
28683,28704,-1.0,-1.0,-1.0,-1.0,2,28665,28664,-1,-1,-1.0,21.360134014051088,185.49986273253617
28682,28704,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,31.19474753253166,31.19474753253166
28681,28703,-1.0,-1.0,-1.0,-1.0,2,28663,28662,-1,-1,-1.0,9.854924990500356,190.80827015698966
28680,28703,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,36.332472928796406,36.332472928796406
28679,28699,-1.0,-1.0,-1.0,-1.0,2,28661,28660,-1,-1,-1.0,32.81926018819375,1284571.674027842
28678,28699,-1.0,-1.0,-1.0,-1.0,2,28659,28658,-1,-1,-1.0,41.29817959114607,1032.0863465369544
28677,28695,-1.0,-1.0,-1.0,-1.0,2,28657,28656,-1,-1,-1.0,0.17429135926793282,240.33899286845863
28676,28695,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,41.98488493696386,41.98488493696386
28675,28691,-1.0,-1.0,-1.0,-1.0,2,28655,28654,-1,-1,-1.0,92.81269133791932,35626.49201060453
28674,28691,-1.0,-1.0,-1.0,-1.0,2,28653,28652,-1,-1,-1.0,17.52394013684469,465.54377995329384
28673,28690,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,44.58204823690146,44.582048236901464
28672,28690,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,64.76732479357474,64.76732479357474
28671,28687,-1.0,-1.0,-1.0,-1.0,2,28651,28650,-1,-1,-1.0,112.97973545363222,3572.9056078019703
28670,28687,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,39.76890968487989,39.76890968487989
28669,28686,-1.0,-1.0,-1.0,-1.0,2,28649,28648,-1,-1,-1.0,149.9267691716823,642.2930577466228
28668,28686,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,35.8596250642661,35.8596250642661
28667,28685,-1.0,-1.0,-1.0,-1.0,2,28647,28646,-1,-1,-1.0,33.970037891983296,1266.999378071877
28666,28685,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.181673992890936,29.181673992890936
28665,28683,-1.0,-1.0,-1.0,-1.0,2,28645,28644,-1,-1,-1.0,15.288023999256609,109.31990062691848
28664,28683,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,54.81982809156663,54.81982809156663
28663,28681,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,134.46410073887975,134.46410073887975
28662,28681,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.489244427609634,46.489244427609634
28661,28679,-1.0,-1.0,-1.0,-1.0,2,28643,28642,-1,-1,-1.0,11.7362709352504,1284489.6787575665
28660,28679,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,49.17601008767061,49.17601008767061
28659,28678,-1.0,-1.0,-1.0,-1.0,2,28641,28640,-1,-1,-1.0,56.85173814924736,232.67923947595088
28658,28678,-1.0,-1.0,-1.0,-1.0,2,28639,28638,-1,-1,-1.0,45.95719436076456,758.1089274698571
28657,28677,-1.0,-1.0,-1.0,-1.0,2,28637,28636,-1,-1,-1.0,60.64732712624241,177.59653441198589
28656,28677,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,62.568167097204935,62.568167097204935
28655,28675,-1.0,-1.0,-1.0,-1.0,2,28635,28634,-1,-1,-1.0,68.97567884853859,34353.92362889688
28654,28675,-1.0,-1.0,-1.0,-1.0,2,28633,28632,-1,-1,-1.0,147.3665111045581,1179.7556903697364
28653,28674,-1.0,-1.0,-1.0,-1.0,2,28631,28630,-1,-1,-1.0,13.260687503330187,401.0456400811137
28652,28674,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.97419973533553,46.97419973533553
28651,28671,-1.0,-1.0,-1.0,-1.0,2,28629,28628,-1,-1,-1.0,38.49062873220496,3434.770480383613
28650,28671,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.155391964724835,25.155391964724835
28649,28669,-1.0,-1.0,-1.0,-1.0,2,28627,28626,-1,-1,-1.0,52.754965379238,464.01167108353445
28648,28669,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.354617491405932,28.354617491405932
28647,28667,-1.0,-1.0,-1.0,-1.0,2,28625,28624,-1,-1,-1.0,2.969230011095773,80.30661412640227
28646,28667,-1.0,-1.0,-1.0,-1.0,2,28623,28622,-1,-1,-1.0,61.658749115514325,1152.7227260534912
28645,28665,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,60.60497106490815,60.60497106490815
28644,28665,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.42690556275371,33.42690556275371
28643,28661,-1.0,-1.0,-1.0,-1.0,2,28621,28620,-1,-1,-1.0,73.13650768169582,1283852.5068321815
28642,28661,-1.0,-1.0,-1.0,-1.0,2,28619,28618,-1,-1,-1.0,41.16653145808653,625.4356544494383
28641,28659,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,136.9745142032136,136.9745142032136
28640,28659,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,38.85298712348993,38.85298712348993
28639,28658,-1.0,-1.0,-1.0,-1.0,2,28617,28616,-1,-1,-1.0,3.627209714153981,621.0019876929273
28638,28658,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,91.14974541616564,91.14974541616564
28637,28657,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.34180409060505,46.34180409060505
28636,28657,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,70.60740319513839,70.60740319513839
28635,28655,-1.0,-1.0,-1.0,-1.0,2,28615,28614,-1,-1,-1.0,1.1021623907962153,34205.189062248464
28634,28655,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,79.75888779987065,79.75888779987065
28633,28654,-1.0,-1.0,-1.0,-1.0,2,28613,28612,-1,-1,-1.0,40.82158160549072,997.84135731586
28632,28654,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.54782194931828,34.54782194931828
28631,28653,-1.0,-1.0,-1.0,-1.0,2,28611,28610,-1,-1,-1.0,0.9645222737415902,356.21160090579826
28630,28653,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,31.57335167198518,31.57335167198518
28629,28651,-1.0,-1.0,-1.0,-1.0,2,28609,28608,-1,-1,-1.0,35.996627413780715,3283.4133594494324
28628,28651,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,112.86649220197502,112.86649220197502
28627,28649,-1.0,-1.0,-1.0,-1.0,2,28607,28606,-1,-1,-1.0,48.38140831678069,355.542878357133
28626,28649,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,55.71382734716351,55.71382734716351
28625,28647,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.395538693067685,46.395538693067685
28624,28647,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,30.941845422238803,30.941845422238803
28623,28646,-1.0,-1.0,-1.0,-1.0,2,28605,28604,-1,-1,-1.0,36.28036696149642,1028.592606445938
28622,28646,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,62.471370492038886,62.471370492038886
28621,28643,-1.0,-1.0,-1.0,-1.0,2,28603,28602,-1,-1,-1.0,1.716924199700616,1283393.746720275
28620,28643,-1.0,-1.0,-1.0,-1.0,2,28601,28600,-1,-1,-1.0,58.2144620518055,385.62360422493055
28619,28642,-1.0,-1.0,-1.0,-1.0,2,28599,28598,-1,-1,-1.0,40.683644950492116,534.2264886363206
28618,28642,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,50.04263435503115,50.04263435503115
28617,28639,-1.0,-1.0,-1.0,-1.0,2,28597,28596,-1,-1,-1.0,2.2908372885883552,127.74206863465959
28616,28639,-1.0,-1.0,-1.0,-1.0,2,28595,28594,-1,-1,-1.0,36.33016544473242,489.6327093441136
28615,28635,-1.0,-1.0,-1.0,-1.0,2,28593,28592,-1,-1,-1.0,105.79005867554643,31536.4788380953
28614,28635,-1.0,-1.0,-1.0,-1.0,2,28591,28590,-1,-1,-1.0,37.710673567749254,2667.608061762378
28613,28633,-1.0,-1.0,-1.0,-1.0,2,28589,28588,-1,-1,-1.0,3.5802961701601985,872.0327183809352
28612,28633,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,84.98705732943412,84.98705732943412
28611,28631,-1.0,-1.0,-1.0,-1.0,2,28587,28586,-1,-1,-1.0,11.766004475514714,261.16540966061785
28610,28631,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,94.08166897143886,94.08166897143886
28609,28629,-1.0,-1.0,-1.0,-1.0,2,28585,28584,-1,-1,-1.0,45.825351554678065,1337.6453184600184
28608,28629,-1.0,-1.0,-1.0,-1.0,2,28583,28582,-1,-1,-1.0,1.2022611207748486,1909.7714135756326
28607,28627,-1.0,-1.0,-1.0,-1.0,2,28581,28580,-1,-1,-1.0,63.87228561605917,275.4603576716184
28606,28627,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,31.70111236873383,31.70111236873383
28605,28623,-1.0,-1.0,-1.0,-1.0,2,28579,28578,-1,-1,-1.0,13.914837390969494,951.7673578597304
28604,28623,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,40.54488162471112,40.54488162471112
28603,28621,-1.0,-1.0,-1.0,-1.0,2,28577,28576,-1,-1,-1.0,29.62693945739993,1283290.3795918513
28602,28621,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,101.65020422388598,101.65020422388598
28601,28620,-1.0,-1.0,-1.0,-1.0,2,28575,28574,-1,-1,-1.0,66.11153864089768,251.91296199023543
28600,28620,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,75.49618018288962,75.49618018288962
28599,28619,-1.0,-1.0,-1.0,-1.0,2,28573,28572,-1,-1,-1.0,96.51402404080116,387.8028764134952
28598,28619,-1.0,-1.0,-1.0,-1.0,2,28571,28570,-1,-1,-1.0,11.838191441934292,105.73996727233332
28597,28617,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,79.58216394477239,79.58216394477239
28596,28617,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,45.86906740129886,45.86906740129886
28595,28616,-1.0,-1.0,-1.0,-1.0,2,28569,28568,-1,-1,-1.0,49.0440612335881,201.79367201973145
28594,28616,-1.0,-1.0,-1.0,-1.0,2,28567,28566,-1,-1,-1.0,38.44075691843625,251.50887187964975
28593,28615,-1.0,-1.0,-1.0,-1.0,2,28565,28564,-1,-1,-1.0,3.5934124953367674,31388.979706843355
28592,28615,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,41.709072576394455,41.709072576394455
28591,28614,-1.0,-1.0,-1.0,-1.0,2,28563,28562,-1,-1,-1.0,42.927936598370046,1780.3266489340685
28590,28614,-1.0,-1.0,-1.0,-1.0,2,28561,28560,-1,-1,-1.0,13.264365276538243,849.5707392605599
28589,28613,-1.0,-1.0,-1.0,-1.0,2,28559,28558,-1,-1,-1.0,206.4486799920794,537.4218788986334
28588,28613,-1.0,-1.0,-1.0,-1.0,2,28557,28556,-1,-1,-1.0,45.12181453953588,331.0305433121416
28587,28611,-1.0,-1.0,-1.0,-1.0,2,28555,28554,-1,-1,-1.0,37.08743505606316,151.31053139519932
28586,28611,-1.0,-1.0,-1.0,-1.0,2,28553,28552,-1,-1,-1.0,39.00644873454553,98.08887378990379
28585,28609,-1.0,-1.0,-1.0,-1.0,2,28551,28550,-1,-1,-1.0,43.3093012428915,1250.6434610728575
28584,28609,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,41.17650583248282,41.17650583248282
28583,28608,-1.0,-1.0,-1.0,-1.0,2,28549,28548,-1,-1,-1.0,187.34137658497002,1872.9473686846466
28582,28608,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,35.62178377021101,35.62178377021101
28581,28607,-1.0,-1.0,-1.0,-1.0,2,28547,28546,-1,-1,-1.0,32.25649096410518,185.48902383915137
28580,28607,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.09904821640793,26.09904821640793
28579,28605,-1.0,-1.0,-1.0,-1.0,2,28545,28544,-1,-1,-1.0,15.305646480365352,794.8203240176036
28578,28605,-1.0,-1.0,-1.0,-1.0,2,28543,28542,-1,-1,-1.0,30.734773817972503,143.03219645115738
28577,28603,-1.0,-1.0,-1.0,-1.0,2,28541,28540,-1,-1,-1.0,23.32276057513701,1282914.370274997
28576,28603,-1.0,-1.0,-1.0,-1.0,2,28539,28538,-1,-1,-1.0,91.00648573570706,346.382377396701
28575,28601,-1.0,-1.0,-1.0,-1.0,2,28537,28536,-1,-1,-1.0,1.6528781588569523,80.08243944649095
28574,28601,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,105.71898390284679,105.71898390284679
28573,28599,-1.0,-1.0,-1.0,-1.0,2,28535,28534,-1,-1,-1.0,51.33583057442215,202.19133156018842
28572,28599,-1.0,-1.0,-1.0,-1.0,2,28533,28532,-1,-1,-1.0,32.23439952760297,89.09752081250556
28571,28598,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,64.29202415906187,64.29202415906187
28570,28598,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.609751671337165,29.609751671337165
28569,28595,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.474140535134968,29.474140535134968
28568,28595,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,123.27547025100831,123.27547025100831
28567,28594,-1.0,-1.0,-1.0,-1.0,2,28531,28530,-1,-1,-1.0,49.72052034298458,151.54166723531026
28566,28594,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,61.52644772590325,61.52644772590325
28565,28593,-1.0,-1.0,-1.0,-1.0,2,28529,28528,-1,-1,-1.0,63.65735490344957,31359.00095360113
28564,28593,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.385340746882743,26.385340746882743
28563,28591,-1.0,-1.0,-1.0,-1.0,2,28527,28526,-1,-1,-1.0,2.7088111745148997,1710.8727408589239
28562,28591,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.52597147677489,26.52597147677489
28561,28590,-1.0,-1.0,-1.0,-1.0,2,28525,28524,-1,-1,-1.0,52.57141824860153,780.3921637396138
28560,28590,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,55.91421024440813,55.91421024440813
28559,28589,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,189.1332420927997,189.1332420927997
28558,28589,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,141.83995681375424,141.83995681375424
28557,28588,-1.0,-1.0,-1.0,-1.0,2,28523,28522,-1,-1,-1.0,17.005247907172652,190.75817178512744
28556,28588,-1.0,-1.0,-1.0,-1.0,2,28521,28520,-1,-1,-1.0,35.564385588112344,95.15055698747835
28555,28587,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.068724377058768,27.068724377058768
28554,28587,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,87.15437196207735,87.15437196207735
28553,28586,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.203826685216953,28.203826685216953
28552,28586,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,30.87859837014132,30.87859837014132
28551,28585,-1.0,-1.0,-1.0,-1.0,2,28519,28518,-1,-1,-1.0,68.96683416516672,1066.1559793304702
28550,28585,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,141.17818049949597,141.17818049949597
28549,28583,-1.0,-1.0,-1.0,-1.0,2,28517,28516,-1,-1,-1.0,130.36396486032135,1653.3590157595306
28548,28583,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,32.24697634014586,32.24697634014586
28547,28581,-1.0,-1.0,-1.0,-1.0,2,28515,28514,-1,-1,-1.0,27.635549173564314,90.91264994181992
28546,28581,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,62.319882933226296,62.319882933226296
28545,28579,-1.0,-1.0,-1.0,-1.0,2,28513,28512,-1,-1,-1.0,45.21181313349228,746.1897346783858
28544,28579,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.3249428588525,33.3249428588525
28543,28578,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,61.68382575059059,61.68382575059059
